rate_line.location_code,rate_line.location,rate_line.rate,rate_line.pulse
115027867,Guatemala - Telgua,0.1032,60
115027868,Guatemala - Telgua,0.1032,60
115027870,Guatemala - Telgua,0.1032,60
115027871,Guatemala - Telgua,0.1032,60
115027872,Guatemala - Telgua,0.1032,60
115027873,Guatemala - Telgua,0.1032,60
115027874,Guatemala - Telgua,0.1032,60
115027880,Guatemala - Telgua,0.1032,60
115027881,Guatemala - Telgua,0.1032,60
115027882,Guatemala - Telgua,0.1032,60
115027884,Guatemala - Telgua,0.1032,60
115027885,Guatemala - Telgua,0.1032,60
115027886,Guatemala - Telgua,0.1032,60
115027887,Guatemala - Telgua,0.1032,60
115027888,Guatemala - Telgua,0.1032,60
115027889,Guatemala - Telgua,0.1032,60
115027922,Guatemala - Telgua,0.1032,60
115027923,Guatemala - Telgua,0.1032,60
115027924,Guatemala - Telgua,0.1032,60
115027925,Guatemala - Telgua,0.1032,60
115027926,Guatemala - Telgua,0.1032,60
115027927,Guatemala - Telgua,0.1032,60
115027928,Guatemala - Telgua,0.1032,60
115027930,Guatemala - Telgua,0.1032,60
115027931,Guatemala - Telgua,0.1032,60
115027932,Guatemala - Telgua,0.1032,60
115027933,Guatemala - Telgua,0.1032,60
115027934,Guatemala - Telgua,0.1032,60
115027935,Guatemala - Telgua,0.1032,60
115027936,Guatemala - Telgua,0.1032,60
115027937,Guatemala - Telgua,0.1032,60
115027938,Guatemala - Telgua,0.1032,60
11502794,Guatemala - Telgua,0.1032,60
115027950,Guatemala - Telgua,0.1032,60
115027951,Guatemala - Telgua,0.1032,60
115027952,Guatemala - Telgua,0.1032,60
115027953,Guatemala - Telgua,0.1032,60
115027954,Guatemala - Telgua,0.1032,60
115027960,Guatemala - Telgua,0.1032,60
11224,Guinea,0.6426,60
1122461,Guinea - Mobile,0.6615,60
1122479,Guinea - Mobile,0.6615,60
1122424,Guinea - Mobile Areeba,0.6411,60
1122464,Guinea - Mobile Areeba,0.6411,60
1122466,Guinea - Mobile Areeba,0.6411,60
1122469,Guinea - Mobile Areeba,0.6411,60
1122463,Guinea - Mobile Intercel,0.6293,60
1122462,Guinea - Mobile Orange,0.6363,60
1122468,Guinea - Mobile Orange,0.6363,60
1122472,Guinea - Mobile Orange,0.6363,60
1122465,Guinea - Mobile Other,0.5876,60
1122467,Guinea - Mobile Other,0.5876,60
1122460,Guinea - Mobile Sotelgui,0.6434,60
11245,Guinea Bissau,0.6065,60
11592,Guyana,0.3387,60
115926,Guyana - Mobile,0.3686,60
11592600,Guyana - Mobile Digicel,0.2295,60
11592601,Guyana - Mobile Digicel,0.2295,60
11592602,Guyana - Mobile Digicel,0.2295,60
11592603,Guyana - Mobile Digicel,0.2295,60
11592604,Guyana - Mobile Digicel,0.2295,60
1159266,Guyana - Mobile Digicel,0.2295,60
1159267,Guyana - Mobile Digicel,0.2295,60
1159268,Guyana - Mobile Digicel,0.2295,60
1159269,Guyana - Mobile Digicel,0.2295,60
11509,Haiti,0.4095,60
115093,Haiti - Mobile,0.4095,60
1150929,Haiti - Mobile Comcel,0.4095,60
1150934,Haiti - Mobile Comcel,0.4095,60
1150939,Haiti - Mobile Comcel,0.4095,60
115094,Haiti - Mobile Comcel,0.4095,60
115099,Haiti - Mobile Comcel,0.4095,60
11509103,Haiti - Mobile Digicel,0.404,60
11509280,Haiti - Mobile Digicel,0.404,60
11509281,Haiti - Mobile Digicel,0.404,60
11509282,Haiti - Mobile Digicel,0.404,60
11509283,Haiti - Mobile Digicel,0.404,60
11509284,Haiti - Mobile Digicel,0.404,60
11509285,Haiti - Mobile Digicel,0.404,60
11509286,Haiti - Mobile Digicel,0.404,60
11509287,Haiti - Mobile Digicel,0.404,60
11509288,Haiti - Mobile Digicel,0.404,60
1150931,Haiti - Mobile Digicel,0.404,60
1150936,Haiti - Mobile Digicel,0.404,60
1150937,Haiti - Mobile Digicel,0.404,60
1150938,Haiti - Mobile Digicel,0.404,60
1150946,Haiti - Mobile Digicel,0.404,60
1150947,Haiti - Mobile Digicel,0.404,60
1150948,Haiti - Mobile Digicel,0.404,60
115096,Haiti - Mobile Digicel,0.404,60
115097,Haiti - Mobile Digicel,0.404,60
1150980,Haiti - Mobile Digicel,0.404,60
1150981,Haiti - Mobile Digicel,0.404,60
1150982,Haiti - Mobile Digicel,0.404,60
1150983,Haiti - Mobile Digicel,0.404,60
1150984,Haiti - Mobile Digicel,0.404,60
1150985,Haiti - Mobile Digicel,0.404,60
1150986,Haiti - Mobile Digicel,0.404,60
1150987,Haiti - Mobile Digicel,0.404,60
1150925,Haiti - Mobile Haitel,0.4221,60
1150935,Haiti - Mobile Haitel,0.4221,60
115095,Haiti - Mobile Haitel,0.4221,60
115092221,Haiti - Port Au Prince,0.4158,60
115092222,Haiti - Port Au Prince,0.4158,60
115092223,Haiti - Port Au Prince,0.4158,60
115092224,Haiti - Port Au Prince,0.4158,60
115092228,Haiti - Port Au Prince,0.4158,60
115092229,Haiti - Port Au Prince,0.4158,60
115092234,Haiti - Port Au Prince,0.4158,60
115092235,Haiti - Port Au Prince,0.4158,60
115092237,Haiti - Port Au Prince,0.4158,60
115092238,Haiti - Port Au Prince,0.4158,60
115092241,Haiti - Port Au Prince,0.4158,60
115092244,Haiti - Port Au Prince,0.4158,60
115092245,Haiti - Port Au Prince,0.4158,60
115092246,Haiti - Port Au Prince,0.4158,60
115092249,Haiti - Port Au Prince,0.4158,60
115092250,Haiti - Port Au Prince,0.4158,60
115092253,Haiti - Port Au Prince,0.4158,60
115092255,Haiti - Port Au Prince,0.4158,60
115092256,Haiti - Port Au Prince,0.4158,60
115092257,Haiti - Port Au Prince,0.4158,60
115092260,Haiti - Port Au Prince,0.4158,60
115092262,Haiti - Port Au Prince,0.4158,60
115092268,Haiti - Port Au Prince,0.4158,60
115092274,Haiti - Port Au Prince,0.4158,60
115092276,Haiti - Port Au Prince,0.4158,60
115092277,Haiti - Port Au Prince,0.4158,60
115092278,Haiti - Port Au Prince,0.4158,60
115092279,Haiti - Port Au Prince,0.4158,60
115092280,Haiti - Port Au Prince,0.4158,60
115092284,Haiti - Port Au Prince,0.4158,60
115092286,Haiti - Port Au Prince,0.4158,60
115092287,Haiti - Port Au Prince,0.4158,60
115092288,Haiti - Port Au Prince,0.4158,60
115092290,Haiti - Port Au Prince,0.4158,60
115092296,Haiti - Port Au Prince,0.4158,60
115092298,Haiti - Port Au Prince,0.4158,60
115092299,Haiti - Port Au Prince,0.4158,60
11504,Honduras,0.1704,60
115043,Honduras - Mobile,0.2048,60
1150472,Honduras - Mobile,0.2048,60
115047410,Honduras - Mobile,0.2048,60
115047411,Honduras - Mobile,0.2048,60
115047412,Honduras - Mobile,0.2048,60
115048,Honduras - Mobile,0.2048,60
115049,Honduras - Mobile,0.2048,60
11852,Hong Kong,0.0311,60
1185217,Hong Kong - Mobile,0.0372,60
1185248,Hong Kong - Mobile,0.0372,60
1185249,Hong Kong - Mobile,0.0372,60
1185251,Hong Kong - Mobile,0.0372,60
1185253,Hong Kong - Mobile,0.0372,60
1185254,Hong Kong - Mobile,0.0372,60
1185256,Hong Kong - Mobile,0.0372,60
1185259,Hong Kong - Mobile,0.0372,60
118526,Hong Kong - Mobile,0.0372,60
11852901,Hong Kong - Mobile,0.0372,60
11852902,Hong Kong - Mobile,0.0372,60
11852903,Hong Kong - Mobile,0.0372,60
11852904,Hong Kong - Mobile,0.0372,60
11852905,Hong Kong - Mobile,0.0372,60
11852906,Hong Kong - Mobile,0.0372,60
11852907,Hong Kong - Mobile,0.0372,60
11852908,Hong Kong - Mobile,0.0372,60
11852909,Hong Kong - Mobile,0.0372,60
1185291,Hong Kong - Mobile,0.0372,60
1185292,Hong Kong - Mobile,0.0372,60
1185293,Hong Kong - Mobile,0.0372,60
1185294,Hong Kong - Mobile,0.0372,60
1185295,Hong Kong - Mobile,0.0372,60
1185296,Hong Kong - Mobile,0.0372,60
1185297,Hong Kong - Mobile,0.0372,60
1185298,Hong Kong - Mobile,0.0372,60
1185222584,Hong Kong - Special Services,0.0311,60
1185222865,Hong Kong - Special Services,0.0311,60
1185228025,Hong Kong - Special Services,0.0311,60
11852300130,Hong Kong - Special Services,0.0311,60
11852300138,Hong Kong - Special Services,0.0311,60
11852300139,Hong Kong - Special Services,0.0311,60
11852300477,Hong Kong - Special Services,0.0311,60
11852300478,Hong Kong - Special Services,0.0311,60
11852301841,Hong Kong - Special Services,0.0311,60
11852301843,Hong Kong - Special Services,0.0311,60
11852314013,Hong Kong - Special Services,0.0311,60
11852347126,Hong Kong - Special Services,0.0311,60
11852347127,Hong Kong - Special Services,0.0311,60
1136,Hungary,0.03,60
11361,Hungary - Budapest,0.0288,60
113620,Hungary - Mobile,0.0717,60
113630,Hungary - Mobile,0.0717,60
113631,Hungary - Mobile,0.0717,60
113660,Hungary - Mobile,0.0717,60
113670,Hungary - Mobile,0.0717,60
700,IC Services,0,60
11354,Iceland,0.0431,60
113543,Iceland - Mobile,0.1206,60
11354412,Iceland - Mobile,0.1206,60
11354490,Iceland - Mobile,0.1206,60
11354495,Iceland - Mobile,0.1206,60
11354519,Iceland - Mobile,0.1206,60
11354536,Iceland - Mobile,0.1206,60
113546,Iceland - Mobile,0.1206,60
1135475,Iceland - Mobile,0.1206,60
1135477,Iceland - Mobile,0.1206,60
11354780,Iceland - Mobile,0.1206,60
11354781,Iceland - Mobile,0.1206,60
11354782,Iceland - Mobile,0.1206,60
11354783,Iceland - Mobile,0.1206,60
113548,Iceland - Mobile,0.1206,60
11354954,Iceland - Mobile,0.1206,60
11354958,Iceland - Mobile,0.1206,60
456,Inbound International,0,60
1191,India,0.035,60
119179,India - Ahmedabad,0.0333,60
119180,India - Bangalore,0.0329,60
119122,India - Bombay,0.0333,60
119133,India - Calcutta,0.0333,60
1191484,India - Cochin/Ernakulam,0.0333,60
119140,India - Hyderabad,0.0333,60
1191181,India - Jullundur,0.0333,60
119144,India - Madras,0.0333,60
11917200,India - Mobile,0.0346,60
11917204,India - Mobile,0.0346,60
11917205,India - Mobile,0.0346,60
11917206,India - Mobile,0.0346,60
11917207,India - Mobile,0.0346,60
11917208,India - Mobile,0.0346,60
11917209,India - Mobile,0.0346,60
11917250,India - Mobile,0.0346,60
11917259,India - Mobile,0.0346,60
11917275,India - Mobile,0.0346,60
11917276,India - Mobile,0.0346,60
11917277,India - Mobile,0.0346,60
11917278,India - Mobile,0.0346,60
11917293,India - Mobile,0.0346,60
11917298,India - Mobile,0.0346,60
11917299,India - Mobile,0.0346,60
11917301,India - Mobile,0.0346,60
11917302,India - Mobile,0.0346,60
11917303,India - Mobile,0.0346,60
11917304,India - Mobile,0.0346,60
11917305,India - Mobile,0.0346,60
11917306,India - Mobile,0.0346,60
11917307,India - Mobile,0.0346,60
11917308,India - Mobile,0.0346,60
11917309,India - Mobile,0.0346,60
11917350,India - Mobile,0.0346,60
11917351,India - Mobile,0.0346,60
11917352,India - Mobile,0.0346,60
11917353,India - Mobile,0.0346,60
11917354,India - Mobile,0.0346,60
11917355,India - Mobile,0.0346,60
11917356,India - Mobile,0.0346,60
11917357,India - Mobile,0.0346,60
11917358,India - Mobile,0.0346,60
11917359,India - Mobile,0.0346,60
11917373,India - Mobile,0.0346,60
11917377,India - Mobile,0.0346,60
11917379,India - Mobile,0.0346,60
11917381,India - Mobile,0.0346,60
11917383,India - Mobile,0.0346,60
11917384,India - Mobile,0.0346,60
11917385,India - Mobile,0.0346,60
11917386,India - Mobile,0.0346,60
11917387,India - Mobile,0.0346,60
11917388,India - Mobile,0.0346,60
11917389,India - Mobile,0.0346,60
11917396,India - Mobile,0.0346,60
11917398,India - Mobile,0.0346,60
11917399,India - Mobile,0.0346,60
11917401,India - Mobile,0.0346,60
11917402,India - Mobile,0.0346,60
11917403,India - Mobile,0.0346,60
11917404,India - Mobile,0.0346,60
11917405,India - Mobile,0.0346,60
11917406,India - Mobile,0.0346,60
11917407,India - Mobile,0.0346,60
11917408,India - Mobile,0.0346,60
11917409,India - Mobile,0.0346,60
11917411,India - Mobile,0.0346,60
11917415,India - Mobile,0.0346,60
11917416,India - Mobile,0.0346,60
11917417,India - Mobile,0.0346,60
11917418,India - Mobile,0.0346,60
11917419,India - Mobile,0.0346,60
11917428,India - Mobile,0.0346,60
11917429,India - Mobile,0.0346,60
11917439,India - Mobile,0.0346,60
11917483,India - Mobile,0.0346,60
11917488,India - Mobile,0.0346,60
11917489,India - Mobile,0.0346,60
11917498,India - Mobile,0.0346,60
11917499,India - Mobile,0.0346,60
11917500,India - Mobile,0.0346,60
11917501,India - Mobile,0.0346,60
11917502,India - Mobile,0.0346,60
11917503,India - Mobile,0.0346,60
11917504,India - Mobile,0.0346,60
11917505,India - Mobile,0.0346,60
11917506,India - Mobile,0.0346,60
11917507,India - Mobile,0.0346,60
11917508,India - Mobile,0.0346,60
11917509,India - Mobile,0.0346,60
11917520,India - Mobile,0.0346,60
11917549,India - Mobile,0.0346,60
11917566,India - Mobile,0.0346,60
11917567,India - Mobile,0.0346,60
11917568,India - Mobile,0.0346,60
11917569,India - Mobile,0.0346,60
11917600,India - Mobile,0.0346,60
11917602,India - Mobile,0.0346,60
11917607,India - Mobile,0.0346,60
11917620,India - Mobile,0.0346,60
11917631,India - Mobile,0.0346,60
11917639,India - Mobile,0.0346,60
11917654,India - Mobile,0.0346,60
11917665,India - Mobile,0.0346,60
11917666,India - Mobile,0.0346,60
11917667,India - Mobile,0.0346,60
11917668,India - Mobile,0.0346,60
11917669,India - Mobile,0.0346,60
11917676,India - Mobile,0.0346,60
11917677,India - Mobile,0.0346,60
11917679,India - Mobile,0.0346,60
11917696,India - Mobile,0.0346,60
11917697,India - Mobile,0.0346,60
11917698,India - Mobile,0.0346,60
11917699,India - Mobile,0.0346,60
11917702,India - Mobile,0.0346,60
11917708,India - Mobile,0.0346,60
11917709,India - Mobile,0.0346,60
11917735,India - Mobile,0.0346,60
11917736,India - Mobile,0.0346,60
11917737,India - Mobile,0.0346,60
11917738,India - Mobile,0.0346,60
11917739,India - Mobile,0.0346,60
11917742,India - Mobile,0.0346,60
11917760,India - Mobile,0.0346,60
11917795,India - Mobile,0.0346,60
11917796,India - Mobile,0.0346,60
11917797,India - Mobile,0.0346,60
11917798,India - Mobile,0.0346,60
11917799,India - Mobile,0.0346,60
11917800,India - Mobile,0.0346,60
11917807,India - Mobile,0.0346,60
11917808,India - Mobile,0.0346,60
11917809,India - Mobile,0.0346,60
11917814,India - Mobile,0.0346,60
11917827,India - Mobile,0.0346,60
11917828,India - Mobile,0.0346,60
11917829,India - Mobile,0.0346,60
11917830,India - Mobile,0.0346,60
11917837,India - Mobile,0.0346,60
11917838,India - Mobile,0.0346,60
11917842,India - Mobile,0.0346,60
11917845,India - Mobile,0.0346,60
11917860,India - Mobile,0.0346,60
11917869,India - Mobile,0.0346,60
11917870,India - Mobile,0.0346,60
11917871,India - Mobile,0.0346,60
11917872,India - Mobile,0.0346,60
11917873,India - Mobile,0.0346,60
11917874,India - Mobile,0.0346,60
11917875,India - Mobile,0.0346,60
11917876,India - Mobile,0.0346,60
11917877,India - Mobile,0.0346,60
11917878,India - Mobile,0.0346,60
11917879,India - Mobile,0.0346,60
11917890,India - Mobile,0.0346,60
11917891,India - Mobile,0.0346,60
11917893,India - Mobile,0.0346,60
11917894,India - Mobile,0.0346,60
11917895,India - Mobile,0.0346,60
11917896,India - Mobile,0.0346,60
11917897,India - Mobile,0.0346,60
11917898,India - Mobile,0.0346,60
11917899,India - Mobile,0.0346,60
11918000,India - Mobile,0.0346,60
11918001,India - Mobile,0.0346,60
11918002,India - Mobile,0.0346,60
11918003,India - Mobile,0.0346,60
11918006,India - Mobile,0.0346,60
11918007,India - Mobile,0.0346,60
11918008,India - Mobile,0.0346,60
11918009,India - Mobile,0.0346,60
1191801,India - Mobile,0.0346,60
1191805,India - Mobile,0.0346,60
1191808,India - Mobile,0.0346,60
1191809,India - Mobile,0.0346,60
1191810,India - Mobile,0.0346,60
11918115,India - Mobile,0.0346,60
11918116,India - Mobile,0.0346,60
1191812,India - Mobile,0.0346,60
11918130,India - Mobile,0.0346,60
1191814,India - Mobile,0.0346,60
11918171,India - Mobile,0.0346,60
11918179,India - Mobile,0.0346,60
11918197,India - Mobile,0.0346,60
11918220,India - Mobile,0.0346,60
11918233,India - Mobile,0.0346,60
11918235,India - Mobile,0.0346,60
11918237,India - Mobile,0.0346,60
11918238,India - Mobile,0.0346,60
11918239,India - Mobile,0.0346,60
11918252,India - Mobile,0.0346,60
11918260,India - Mobile,0.0346,60
11918264,India - Mobile,0.0346,60
11918268,India - Mobile,0.0346,60
11918269,India - Mobile,0.0346,60
11918270,India - Mobile,0.0346,60
11918271,India - Mobile,0.0346,60
11918273,India - Mobile,0.0346,60
11918285,India - Mobile,0.0346,60
11918286,India - Mobile,0.0346,60
11918287,India - Mobile,0.0346,60
11918290,India - Mobile,0.0346,60
11918291,India - Mobile,0.0346,60
11918292,India - Mobile,0.0346,60
11918293,India - Mobile,0.0346,60
11918294,India - Mobile,0.0346,60
11918295,India - Mobile,0.0346,60
11918296,India - Mobile,0.0346,60
11918297,India - Mobile,0.0346,60
11918298,India - Mobile,0.0346,60
11918302,India - Mobile,0.0346,60
11918303,India - Mobile,0.0346,60
11918305,India - Mobile,0.0346,60
11918306,India - Mobile,0.0346,60
11918307,India - Mobile,0.0346,60
11918308,India - Mobile,0.0346,60
11918341,India - Mobile,0.0346,60
11918344,India - Mobile,0.0346,60
11918347,India - Mobile,0.0346,60
11918348,India - Mobile,0.0346,60
11918349,India - Mobile,0.0346,60
11918374,India - Mobile,0.0346,60
11918390,India - Mobile,0.0346,60
11918400,India - Mobile,0.0346,60
11918401,India - Mobile,0.0346,60
11918409,India - Mobile,0.0346,60
11918410,India - Mobile,0.0346,60
11918420,India - Mobile,0.0346,60
11918421,India - Mobile,0.0346,60
11918423,India - Mobile,0.0346,60
11918427,India - Mobile,0.0346,60
11918428,India - Mobile,0.0346,60
11918429,India - Mobile,0.0346,60
11918430,India - Mobile,0.0346,60
11918431,India - Mobile,0.0346,60
11918432,India - Mobile,0.0346,60
11918433,India - Mobile,0.0346,60
11918434,India - Mobile,0.0346,60
11918435,India - Mobile,0.0346,60
11918436,India - Mobile,0.0346,60
11918437,India - Mobile,0.0346,60
11918438,India - Mobile,0.0346,60
11918439,India - Mobile,0.0346,60
11918445,India - Mobile,0.0346,60
11918446,India - Mobile,0.0346,60
11918447,India - Mobile,0.0346,60
11918448,India - Mobile,0.0346,60
11918449,India - Mobile,0.0346,60
11918453,India - Mobile,0.0346,60
11918459,India - Mobile,0.0346,60
11918460,India - Mobile,0.0346,60
11918469,India - Mobile,0.0346,60
11918486,India - Mobile,0.0346,60
11918489,India - Mobile,0.0346,60
11918507,India - Mobile,0.0346,60
11918508,India - Mobile,0.0346,60
11918509,India - Mobile,0.0346,60
11918511,India - Mobile,0.0346,60
11918521,India - Mobile,0.0346,60
11918526,India - Mobile,0.0346,60
11918527,India - Mobile,0.0346,60
11918528,India - Mobile,0.0346,60
11918529,India - Mobile,0.0346,60
11918530,India - Mobile,0.0346,60
11918553,India - Mobile,0.0346,60
11918574,India - Mobile,0.0346,60
11918575,India - Mobile,0.0346,60
11918590,India - Mobile,0.0346,60
11918591,India - Mobile,0.0346,60
11918595,India - Mobile,0.0346,60
11918597,India - Mobile,0.0346,60
11918600,India - Mobile,0.0346,60
11918601,India - Mobile,0.0346,60
11918602,India - Mobile,0.0346,60
11918603,India - Mobile,0.0346,60
11918604,India - Mobile,0.0346,60
11918605,India - Mobile,0.0346,60
11918606,India - Mobile,0.0346,60
11918607,India - Mobile,0.0346,60
11918608,India - Mobile,0.0346,60
11918609,India - Mobile,0.0346,60
11918650,India - Mobile,0.0346,60
11918651,India - Mobile,0.0346,60
11918652,India - Mobile,0.0346,60
11918653,India - Mobile,0.0346,60
11918655,India - Mobile,0.0346,60
11918657,India - Mobile,0.0346,60
11918658,India - Mobile,0.0346,60
11918670,India - Mobile,0.0346,60
11918675,India - Mobile,0.0346,60
11918679,India - Mobile,0.0346,60
11918686,India - Mobile,0.0346,60
11918687,India - Mobile,0.0346,60
11918688,India - Mobile,0.0346,60
11918690,India - Mobile,0.0346,60
11918695,India - Mobile,0.0346,60
11918696,India - Mobile,0.0346,60
11918697,India - Mobile,0.0346,60
11918698,India - Mobile,0.0346,60
11918699,India - Mobile,0.0346,60
11918712,India - Mobile,0.0346,60
11918714,India - Mobile,0.0346,60
11918722,India - Mobile,0.0346,60
11918726,India - Mobile,0.0346,60
11918750,India - Mobile,0.0346,60
11918754,India - Mobile,0.0346,60
11918755,India - Mobile,0.0346,60
11918756,India - Mobile,0.0346,60
11918757,India - Mobile,0.0346,60
11918758,India - Mobile,0.0346,60
11918759,India - Mobile,0.0346,60
